DATAFLOW,LAST UPDATE,freq,unit,s_adj,indic,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2022-07,5.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2022-08,5.9,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2022-09,6.2,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2022-10,6.2,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2022-11,6.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2022-12,7.0,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2023-01,7.3,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2023-02,7.2,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2023-03,7.0,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2023-04,6.6,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2023-05,6.2,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2023-06,5.9,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2023-07,6.0,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2023-08,6.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2023-09,6.5,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2023-10,6.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2023-11,6.6,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2023-12,6.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2024-01,6.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2024-02,6.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2024-03,6.6,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2024-04,6.4,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2024-05,6.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2024-06,6.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2024-07,6.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2024-08,6.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2024-09,6.5,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2024-10,6.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2024-11,6.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Portugal,2024-12,6.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2020-01,4.6,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2020-02,5.3,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2020-03,5.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2020-04,6.3,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2020-05,6.5,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2020-06,6.6,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2020-07,6.5,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2020-08,6.3,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2020-09,6.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2020-10,6.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2020-11,6.3,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2020-12,6.5,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2021-01,6.0,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2021-02,6.2,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2021-03,6.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2021-04,5.4,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2021-05,5.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2021-06,4.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2021-07,5.3,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2021-08,5.4,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2021-09,5.3,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2021-10,5.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2021-11,5.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2021-12,6.2,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2022-01,6.2,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2022-02,6.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2022-03,5.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2022-04,5.4,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2022-05,5.4,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2022-06,5.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2022-07,5.4,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2022-08,5.3,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Romania,2022-09,5.4,,
